,filename,x1,y1,x2,y2,blur,expression,illumination,invalid,occlusion,pose,original_width,original_height,relative_area,Gender,Race,Valid
14,0--Parade/0_Parade_marchingband_1_925.jpg,273.0,327.0,549.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1536.0,0.065277099609375,Female,White,True
15,0--Parade/0_Parade_Parade_0_761.jpg,207.0,459.0,537.0,900.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,1536.0,0.0925254821777343,Female,White,True
16,0--Parade/0_Parade_Parade_0_780.jpg,781.0,769.0,844.0,868.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,1536.0,0.0039653778076171,Male,Black,True
17,0--Parade/0_Parade_marchingband_1_1038.jpg,332.0,128.0,542.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.07904052734375,Male,White,True
18,0--Parade/0_Parade_marchingband_1_1038.jpg,542.0,232.0,726.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0622355143229166,Female,White,True
19,0--Parade/0_Parade_marchingband_1_641.jpg,349.0,179.0,520.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1366.0,0.0270170376555636,Female,White,True
20,0--Parade/0_Parade_Parade_0_595.jpg,93.0,183.0,199.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1588.0,0.0086697595245591,Female,White,True
21,0--Parade/0_Parade_Parade_0_595.jpg,450.0,161.0,577.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1588.0,0.0135894698520151,Female,White,True
22,0--Parade/0_Parade_Parade_0_803.jpg,443.0,129.0,596.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1534.0,0.0256166221887222,Female,White,True
23,0--Parade/0_Parade_marchingband_1_473.jpg,278.0,219.0,330.0,290.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,768.0,0.0046946207682291,Female,White,True
24,0--Parade/0_Parade_marchingband_1_473.jpg,422.0,205.0,472.0,262.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,768.0,0.0036239624023437,Female,White,True
25,0--Parade/0_Parade_marchingband_1_473.jpg,607.0,226.0,660.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0040435791015625,Female,White,True
26,0--Parade/0_Parade_marchingband_1_473.jpg,758.0,206.0,815.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0050735473632812,Female,White,True
27,0--Parade/0_Parade_marchingband_1_473.jpg,924.0,227.0,989.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.005950927734375,Female,White,True
28,0--Parade/0_Parade_marchingband_1_473.jpg,132.0,214.0,186.0,277.0,0.0,0.0,1.0,0.0,1.0,0.0,1024.0,768.0,0.0043258666992187,Male,Black,True
29,0--Parade/0_Parade_Parade_0_123.jpg,342.0,324.0,456.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,576.0,0.0251261393229166,Female,Asian,True
30,0--Parade/0_Parade_marchingband_1_431.jpg,254.0,416.0,404.0,560.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,683.0,0.0308839677891654,Male,White,True
31,0--Parade/0_Parade_Parade_0_178.jpg,164.0,84.0,226.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,668.0,0.007251122754491,Female,White,True
32,0--Parade/0_Parade_Parade_0_178.jpg,346.0,72.0,404.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,668.0,0.0079703873502994,Female,White,True
33,0--Parade/0_Parade_Parade_0_178.jpg,464.0,94.0,534.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,668.0,0.0079820827095808,Female,White,True
34,0--Parade/0_Parade_Parade_0_178.jpg,634.0,110.0,700.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,668.0,0.0061751497005988,Female,Black,True
35,0--Parade/0_Parade_Parade_0_178.jpg,780.0,106.0,844.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,668.0,0.0078592814371257,Female,White,True
36,0--Parade/0_Parade_marchingband_1_774.jpg,211.0,306.0,284.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,881.0,0.0076063244892167,Male,Black,True
37,0--Parade/0_Parade_marchingband_1_774.jpg,973.0,349.0,1015.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,881.0,0.0032123474744608,Female,Black,True
38,0--Parade/0_Parade_marchingband_1_95.jpg,828.0,209.0,884.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0060852855051244,Male,Indian,True
39,0--Parade/0_Parade_marchingband_1_95.jpg,661.0,258.0,710.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0045539554355783,Female,Asian,True
40,0--Parade/0_Parade_marchingband_1_95.jpg,503.0,253.0,551.0,319.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,683.0,0.0045296486090775,Female,White,True
41,0--Parade/0_Parade_marchingband_1_95.jpg,366.0,181.0,417.0,255.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,683.0,0.0053961154831625,Male,White,True
42,0--Parade/0_Parade_marchingband_1_95.jpg,148.0,176.0,202.0,244.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,683.0,0.0052502745241581,Male,White,True
43,0--Parade/0_Parade_Parade_0_271.jpg,142.0,424.0,214.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1024.0,0.006591796875,Female,Black,True
44,0--Parade/0_Parade_Parade_0_271.jpg,346.0,412.0,414.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1024.0,0.0059661865234375,Female,White,True
45,0--Parade/0_Parade_Parade_0_271.jpg,504.0,400.0,570.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1024.0,0.0055389404296875,Female,White,True
46,0--Parade/0_Parade_Parade_0_271.jpg,608.0,448.0,688.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1024.0,0.006866455078125,Female,White,True
47,0--Parade/0_Parade_Parade_0_271.jpg,800.0,414.0,888.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1024.0,0.0109100341796875,Female,White,True
48,0--Parade/0_Parade_Parade_0_371.jpg,188.0,140.0,310.0,314.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,672.0,0.0308489118303571,Male,White,True
49,0--Parade/0_Parade_Parade_0_371.jpg,316.0,114.0,394.0,240.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,672.0,0.0142822265625,Male,White,True
50,0--Parade/0_Parade_Parade_0_371.jpg,424.0,92.0,520.0,244.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,672.0,0.0212053571428571,Male,White,True
51,0--Parade/0_Parade_Parade_0_371.jpg,576.0,128.0,650.0,252.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,672.0,0.013334728422619,Male,White,True
52,0--Parade/0_Parade_Parade_0_371.jpg,700.0,120.0,826.0,296.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,672.0,0.0322265625,Male,White,True
53,0--Parade/0_Parade_Parade_0_724.jpg,396.0,184.0,448.0,245.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,683.0,0.0045353678623718,Male,White,True
54,0--Parade/0_Parade_marchingband_1_628.jpg,138.0,448.0,230.0,572.0,0.0,0.0,0.0,0.0,1.0,1.0,1024.0,683.0,0.0163113103953147,Male,Undetermined,True
55,0--Parade/0_Parade_marchingband_1_628.jpg,182.0,294.0,262.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.010752196193265,Female,White,True
56,0--Parade/0_Parade_marchingband_1_628.jpg,316.0,232.0,370.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0049414348462664,Female,Asian,True
57,0--Parade/0_Parade_marchingband_1_628.jpg,442.0,230.0,500.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.005307467057101,Female,White,True
58,0--Parade/0_Parade_marchingband_1_628.jpg,576.0,214.0,642.0,278.0,0.0,0.0,0.0,0.0,1.0,1.0,1024.0,683.0,0.0060395314787701,Male,Undetermined,True
59,0--Parade/0_Parade_marchingband_1_628.jpg,738.0,262.0,814.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0104319180087847,Female,White,True
60,0--Parade/0_Parade_marchingband_1_628.jpg,956.0,368.0,1022.0,458.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.0,683.0,0.0084930911420204,Undetermined,Undetermined,True
61,0--Parade/0_Parade_Parade_0_632.jpg,442.0,164.0,558.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,700.0,0.0236272321428571,Female,White,True
62,0--Parade/0_Parade_Parade_0_242.jpg,530.0,394.0,726.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1392.0,0.0369887077945402,Male,White,True
63,0--Parade/0_Parade_Parade_0_811.jpg,564.0,122.0,688.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,732.0,0.0238217213114754,Male,White,True
64,0--Parade/0_Parade_Parade_0_811.jpg,368.0,260.0,474.0,396.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.0,732.0,0.0192324112021857,Male,White,True
65,0--Parade/0_Parade_Parade_0_773.jpg,209.0,888.0,734.0,1663.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1702.0,0.2334540935296709,Male,White,True
66,0--Parade/0_Parade_marchingband_1_278.jpg,98.0,258.0,144.0,311.0,0.0,0.0,1.0,0.0,1.0,0.0,1024.0,768.0,0.0031000773111979,Male,White,True
67,0--Parade/0_Parade_marchingband_1_278.jpg,212.0,436.0,258.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.003217061360677,Female,White,True
68,0--Parade/0_Parade_marchingband_1_278.jpg,461.0,425.0,500.0,473.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.00238037109375,Undetermined,White,True
69,0--Parade/0_Parade_marchingband_1_278.jpg,665.0,265.0,701.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.002288818359375,Male,White,True
70,0--Parade/0_Parade_marchingband_1_278.jpg,818.0,227.0,875.0,290.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0045661926269531,Male,White,True
71,0--Parade/0_Parade_Parade_0_950.jpg,404.0,94.0,536.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1009.0,0.0229961595639246,Female,White,True
72,0--Parade/0_Parade_marchingband_1_743.jpg,350.0,256.0,502.0,432.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,684.0,0.0381944444444444,Female,White,True
73,0--Parade/0_Parade_marchingband_1_840.jpg,734.0,112.0,836.0,226.0,1.0,0.0,0.0,0.0,1.0,0.0,1024.0,821.0,0.0138312652253349,Male,Black,True
74,0--Parade/0_Parade_marchingband_1_840.jpg,404.0,266.0,478.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0,1024.0,821.0,0.0082740179658952,Male,Black,True
75,0--Parade/0_Parade_marchingband_1_840.jpg,80.0,294.0,142.0,380.0,1.0,0.0,1.0,0.0,1.0,0.0,1024.0,821.0,0.006342303593179,Male,Black,True
76,0--Parade/0_Parade_Parade_0_693.jpg,4.0,153.0,46.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,705.0,0.0033161569148936,Male,Indian,True
77,0--Parade/0_Parade_Parade_0_693.jpg,175.0,202.0,213.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,705.0,0.0025792331560283,Female,Black,True
78,0--Parade/0_Parade_Parade_0_693.jpg,329.0,203.0,372.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,705.0,0.0034546764184397,Female,White,True
79,0--Parade/0_Parade_Parade_0_693.jpg,411.0,160.0,449.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,705.0,0.0033687943262411,Male,White,True
80,0--Parade/0_Parade_Parade_0_693.jpg,609.0,136.0,648.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,705.0,0.0030792885638297,Female,White,True
81,0--Parade/0_Parade_Parade_0_693.jpg,675.0,447.0,716.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,705.0,0.0031236148049645,Female,Indian,True
82,0--Parade/0_Parade_Parade_0_693.jpg,756.0,122.0,801.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,705.0,0.0038646941489361,Male,Indian,True
83,0--Parade/0_Parade_marchingband_1_931.jpg,114.0,275.0,153.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0027275085449218,Female,White,True
84,0--Parade/0_Parade_marchingband_1_931.jpg,187.0,263.0,229.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0028305053710937,Female,White,True
85,0--Parade/0_Parade_marchingband_1_931.jpg,282.0,251.0,319.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0025876363118489,Female,White,True
86,0--Parade/0_Parade_marchingband_1_931.jpg,386.0,232.0,426.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0028483072916666,Female,White,True
87,0--Parade/0_Parade_marchingband_1_931.jpg,473.0,236.0,513.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.002593994140625,Female,White,True
88,0--Parade/0_Parade_marchingband_1_931.jpg,565.0,240.0,603.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0024159749348958,Female,White,True
89,0--Parade/0_Parade_marchingband_1_931.jpg,644.0,269.0,684.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.002593994140625,Female,White,True
90,0--Parade/0_Parade_marchingband_1_931.jpg,728.0,286.0,772.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0029652913411458,Female,Black,True
91,0--Parade/0_Parade_marchingband_1_931.jpg,799.0,283.0,848.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0034268697102864,Female,White,True
92,0--Parade/0_Parade_marchingband_1_931.jpg,879.0,239.0,933.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0044631958007812,Female,White,True
93,0--Parade/0_Parade_marchingband_1_419.jpg,772.0,202.0,824.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.004364013671875,Female,White,True
94,0--Parade/0_Parade_marchingband_1_419.jpg,515.0,252.0,571.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0043436686197916,Female,White,True
95,0--Parade/0_Parade_marchingband_1_419.jpg,319.0,206.0,368.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0042991638183593,Female,White,True
96,0--Parade/0_Parade_marchingband_1_419.jpg,175.0,203.0,241.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0067138671875,Female,White,True
97,0--Parade/0_Parade_Parade_0_491.jpg,112.0,94.0,192.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0107828776041666,Male,White,True
98,0--Parade/0_Parade_Parade_0_491.jpg,338.0,150.0,426.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0136515299479166,Male,White,True
99,0--Parade/0_Parade_Parade_0_491.jpg,530.0,166.0,608.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0113067626953125,Female,White,True
100,0--Parade/0_Parade_Parade_0_491.jpg,666.0,132.0,756.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.015106201171875,Male,White,True
101,0--Parade/0_Parade_Parade_0_491.jpg,814.0,172.0,888.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0103505452473958,Female,White,True
102,0--Parade/0_Parade_marchingband_1_512.jpg,827.0,182.0,869.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,695.0,0.0025966726618705,Male,White,True
103,0--Parade/0_Parade_marchingband_1_512.jpg,385.0,130.0,438.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,695.0,0.0052130170863309,Male,White,True
104,0--Parade/0_Parade_marchingband_1_512.jpg,99.0,93.0,174.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,695.0,0.0118030575539568,Male,White,True
105,0--Parade/0_Parade_marchingband_1_796.jpg,688.0,73.0,870.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1162.0,0.0357916039156626,Male,White,True
106,0--Parade/0_Parade_marchingband_1_842.jpg,350.0,332.0,426.0,426.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.0,768.0,0.0090840657552083,Female,White,True
107,0--Parade/0_Parade_marchingband_1_842.jpg,524.0,284.0,602.0,376.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.0,768.0,0.009124755859375,Female,White,True
108,0--Parade/0_Parade_marchingband_1_801.jpg,322.0,432.0,397.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1371.0,0.0068914968544857,Male,White,True
109,0--Parade/0_Parade_marchingband_1_251.jpg,9.0,357.0,93.0,504.0,1.0,0.0,1.0,0.0,0.0,0.0,1024.0,1537.0,0.0078455391997397,Female,White,True
110,0--Parade/0_Parade_marchingband_1_251.jpg,523.0,357.0,619.0,495.0,1.0,0.0,1.0,0.0,0.0,0.0,1024.0,1537.0,0.0084173715029277,Female,White,True
111,0--Parade/0_Parade_marchingband_1_251.jpg,685.0,486.0,754.0,594.0,1.0,0.0,1.0,0.0,0.0,0.0,1024.0,1537.0,0.0047347714703968,Female,White,True
112,0--Parade/0_Parade_marchingband_1_895.jpg,168.0,268.0,272.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,681.0,0.0208792217327459,Female,White,True
113,0--Parade/0_Parade_marchingband_1_895.jpg,318.0,200.0,410.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,681.0,0.0155676395007342,Female,White,True
114,0--Parade/0_Parade_marchingband_1_895.jpg,512.0,142.0,622.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,681.0,0.0214528267254038,Female,White,True
115,0--Parade/0_Parade_marchingband_1_895.jpg,650.0,62.0,768.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,681.0,0.0270741556534508,Female,White,True
116,0--Parade/0_Parade_Parade_0_939.jpg,135.0,235.0,889.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1502.0,0.555432600282956,Female,White,True
117,0--Parade/0_Parade_Parade_0_552.jpg,232.0,135.0,302.0,231.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,1132.0,0.0057972614840989,Male,White,True
118,0--Parade/0_Parade_Parade_0_552.jpg,201.0,337.0,267.0,429.0,1.0,0.0,1.0,0.0,0.0,0.0,1024.0,1132.0,0.0052382398409893,Female,White,True
119,0--Parade/0_Parade_Parade_0_552.jpg,327.0,370.0,405.0,476.0,1.0,0.0,1.0,0.0,0.0,0.0,1024.0,1132.0,0.0071327020759717,Female,White,True
120,0--Parade/0_Parade_Parade_0_552.jpg,433.0,279.0,509.0,387.0,1.0,0.0,1.0,0.0,0.0,0.0,1024.0,1132.0,0.0070809408127208,Male,White,True
121,0--Parade/0_Parade_Parade_0_552.jpg,446.0,168.0,508.0,256.0,1.0,0.0,1.0,0.0,0.0,0.0,1024.0,1132.0,0.0047068242049469,Female,White,True
122,0--Parade/0_Parade_Parade_0_552.jpg,677.0,173.0,740.0,256.0,1.0,0.0,1.0,0.0,0.0,0.0,1024.0,1132.0,0.0045109940923144,Female,White,True
123,0--Parade/0_Parade_Parade_0_552.jpg,581.0,345.0,661.0,452.0,1.0,0.0,1.0,0.0,0.0,0.0,1024.0,1132.0,0.0073846068904593,Male,White,True
124,0--Parade/0_Parade_Parade_0_552.jpg,743.0,313.0,809.0,413.0,1.0,0.0,1.0,0.0,0.0,0.0,1024.0,1132.0,0.0056937389575971,Female,White,True
125,0--Parade/0_Parade_Parade_0_552.jpg,386.0,721.0,474.0,848.0,1.0,0.0,1.0,0.0,0.0,0.0,1024.0,1132.0,0.0096413979681978,Male,White,True
126,0--Parade/0_Parade_Parade_0_552.jpg,640.0,719.0,731.0,837.0,1.0,0.0,1.0,0.0,0.0,0.0,1024.0,1132.0,0.0092635407464664,Male,White,True
127,0--Parade/0_Parade_Parade_0_745.jpg,384.0,228.0,672.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1540.0,0.0734172077922078,Male,White,True
128,0--Parade/0_Parade_marchingband_1_1015.jpg,282.0,92.0,448.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.054115574670571,Male,Black,True
129,0--Parade/0_Parade_Parade_0_431.jpg,624.0,328.0,708.0,450.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,919.0,0.01088989390642,Male,Black,True
130,0--Parade/0_Parade_Parade_0_431.jpg,766.0,432.0,850.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,919.0,0.0101758025027203,Female,Black,True
131,0--Parade/0_Parade_Parade_0_763.jpg,252.0,244.0,793.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1104.0,0.3330715013586957,Female,White,True
132,0--Parade/0_Parade_Parade_0_928.jpg,416.0,92.0,586.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,967.0,0.0384565667011375,Female,White,True
133,0--Parade/0_Parade_marchingband_1_732.jpg,415.0,112.0,563.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1845.0,0.0155106707317073,Female,Black,True
134,0--Parade/0_Parade_marchingband_1_1031.jpg,276.0,266.0,830.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1309.0,0.2521157610771581,Male,Black,True
135,0--Parade/0_Parade_marchingband_1_601.jpg,293.0,413.0,370.0,517.0,0.0,1.0,0.0,0.0,1.0,0.0,1024.0,1366.0,0.0057249725475841,Male,White,True
136,0--Parade/0_Parade_marchingband_1_601.jpg,517.0,493.0,589.0,581.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,1366.0,0.0045296486090775,Female,White,True
137,0--Parade/0_Parade_marchingband_1_601.jpg,747.0,512.0,824.0,589.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,1366.0,0.0042386815977306,Female,White,True
138,0--Parade/0_Parade_marchingband_1_601.jpg,539.0,928.0,611.0,1013.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,1366.0,0.0043752287701317,Female,White,True
139,0--Parade/0_Parade_Parade_0_518.jpg,250.0,50.0,300.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,682.0,0.0049400888929618,Male,White,True
140,0--Parade/0_Parade_Parade_0_518.jpg,367.0,58.0,407.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,682.0,0.0031502016129032,Male,White,True
141,0--Parade/0_Parade_Parade_0_518.jpg,512.0,99.0,564.0,166.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,682.0,0.0049887738269794,Male,White,True
142,0--Parade/0_Parade_Parade_0_518.jpg,621.0,125.0,665.0,179.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,682.0,0.0034022177419354,Male,White,True
143,0--Parade/0_Parade_Parade_0_518.jpg,723.0,29.0,776.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,682.0,0.0040222346957478,Male,White,True
144,0--Parade/0_Parade_marchingband_1_122.jpg,85.0,246.0,136.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,768.0,0.0035018920898437,Female,White,True
145,0--Parade/0_Parade_marchingband_1_122.jpg,268.0,224.0,310.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0025634765625,Female,White,True
146,0--Parade/0_Parade_marchingband_1_122.jpg,845.0,237.0,892.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0031077067057291,Female,White,True
147,0--Parade/0_Parade_marchingband_1_122.jpg,716.0,192.0,761.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0033760070800781,Male,White,True
148,0--Parade/0_Parade_marchingband_1_122.jpg,546.0,223.0,591.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0030899047851562,Female,White,True
149,0--Parade/0_Parade_marchingband_1_122.jpg,426.0,162.0,479.0,224.0,0.0,0.0,1.0,0.0,1.0,0.0,1024.0,768.0,0.0041783650716145,Male,White,True
